mineke_lemma_id	mineke_lemma	mineke_entry_number	mineke_image_filenames	mineke_max_page_number	meineke_source_text_version_id	meineke_source_variant	meineke_notes	meineke_text_hash	match_billerbeck_lemma_id	match_billerbeck_lemma	match_billerbeck_entry_number	match_billerbeck_id	match_similarity	match2_billerbeck_lemma_id	match2_billerbeck_lemma	match2_similarity	similarity_delta	normalized_mineke	normalized_match
136434	Διὸς ἱερόν	3	meineke_page_258.jpg	258	9598	ocr	OCR from image meineke_page_258.jpg (id=1430)	15f45280c8f31a7e90257d39c1eb15b0444c7e399efd4d4bb69732c27afc1b34	14840	Διὸς ἱερόν	92	Δ92	1.000000	14860	Δορίειον	0.666667	0.333333	διοσιερον	διοσιερον
136435	Διοσκουριάς	4	meineke_page_258.jpg	258	9599	ocr	OCR from image meineke_page_258.jpg (id=1430)	53b686c069ba100e257c87c79e36d5b2d599db4b3db3139a735ccc42806dac75	14841	Διοσκουριάς	93	Δ93	1.000000	14843	Διὸς πόλις	0.636364	0.363636	διοσκουριασ	διοσκουριασ
136439	Δῖπαια	3	meineke_page_259.jpg	259	9603	ocr	OCR from image meineke_page_259.jpg (id=1431)	1d684e2f60893d8b47ba9956429ebcada79ce76a16443d75917bdeaa30ac429c	14845	Δίπαια	97	Δ97	1.000000	14828	Δίκαια	0.833333	0.166667	διπαια	διπαια
136448	Δόλιονες	4	meineke_page_260.jpg	260	9612	ocr	OCR from image meineke_page_260.jpg (id=1432)	68f12a39db5d487f0871b9c40d7195586b4567989228b9448b32047c44b812eb	14854	Δολίονες	106	Δ106	1.000000	14857	Δόλοπες	0.750000	0.250000	δολιονεσ	δολιονεσ
136451	Δόλοπες	7	meineke_page_260.jpg	260	9615	ocr	OCR from image meineke_page_260.jpg (id=1432)	eb5c073c6a4a231742d2e1a4731a8e83b6d1a5d705cd54626b1cf2c12931b275	14857	Δόλοπες	109	Δ109	1.000000	14854	Δολίονες	0.750000	0.250000	δολοπεσ	δολοπεσ
136452	Δομετιούπολις	8	meineke_page_260.jpg	260	9616	ocr	OCR from image meineke_page_260.jpg (id=1432)	0803dd48f316a5dcb2452ad4eb68931e3a345b7833bf03b322757113088c94bf	14858	Δομετιούπολις	110	Δ110	1.000000	28390	Πομπηιούπολις	0.769231	0.230769	δομετιουπολισ	δομετιουπολισ
136453	Δονουσία	9	meineke_page_260.jpg	260	9617	ocr	OCR from image meineke_page_260.jpg (id=1432)	68313827501436e0eaa673c91d9b6e4d646fce0c8284ed138963fd238ee922d9	14859	Δονουσία	111	Δ111	1.000000	14837	Διονυσία	0.750000	0.250000	δονουσια	δονουσια
136460	Δουλίχιον		meineke_page_261.jpg	261	9624	ocr	OCR from image meineke_page_261.jpg (id=1433)	e2d9baebcc530794fcb0410ce01ece46115dedd5fb5723755a38d7c94108c715	14864	Δουλίχιον	116	Δ116	1.000000	14863	Δορυλάειον	0.700000	0.300000	δουλιχιον	δουλιχιον
136461	Δούλων πόλις		meineke_page_262.jpg	262	9625	ocr	OCR from image meineke_page_262.jpg (id=1434)	2d57d07209d14f0eb6943661221e6ed3acf7c1cb0f8235234dcf9549b36f5b57	14865	Δούλων πόλις	117	Δ117	1.000000	7231	Κυνῶν πόλις	0.727273	0.272727	δουλωνπολισ	δουλωνπολισ
136464	Δουρίοπος		meineke_page_262.jpg	262	9628	ocr	OCR from image meineke_page_262.jpg (id=1434)	e8707c55a2521e5266d9152ddc95ab47234f23d65b0362af182f37006f4e1d54	14868	Δουρίοπος	120	Δ120	1.000000	14861	Δορίσκος	0.666667	0.333333	δουριοποσ	δουριοποσ
136488	Δυρράχιον		meineke_page_269.jpg	269	9652	ocr	OCR from image meineke_page_269.jpg (id=1441)	6b525f47c4c7a1aa70107df28fd1c6f680a556e656fd8b9a66cc8f5f787c0790	4932	Δυρράχιον	143	Δ143	1.000000	4384	Δυρβαῖοι	0.666667	0.333333	δυρραχιον	δυρραχιον
136497	Δῶριον	2	meineke_page_276.jpg	276	9661	ocr	OCR from image meineke_page_276.jpg (id=1448)	dc65d7b07d48c06156b87d0e223dfcbed28bafa811db0c72b056f701233ceaa6	5786	Δώριον	149	Δ149	1.000000	59669	Δώριον	1.000000	0.000000	δωριον	δωριον
136507	Ἐβραῖοι	3	meineke_page_284.jpg	284	20137	csv_fallback	Backfilled from meineke_headwords.greek_paragraph	a5bf72b14a12833b31985c8614b7b14a49f785aa39fd3dcebcea2fbc3d2c05be	6658	Ἑβραῖοι	3	Ἑ3	1.000000	13838	Δερραῖοι	0.750000	0.250000	εβραιοι	εβραιοι
136509	Ἐβρών		meineke_page_285.jpg	285	20138	csv_fallback	Backfilled from meineke_headwords.greek_paragraph	a4c2c3cfed2630a7ec74209557607e9ac92a2266dc52137414288ef0c08783e3	6659	Ἑβρών	4	Ἑ4	1.000000	17036	Ἐλεών	0.600000	0.400000	εβρων	εβρων
136510	Ἐγγαδά		meineke_page_285.jpg	285	9674	ocr	OCR from image meineke_page_285.jpg (id=1457)	c7871de7d26c463a1c72bca13148c8f2e8439f332e3290ace43af2a10fb58654	6660	Ἐγγάδα	5	Ἐ5	1.000000	37812	Σίγγαρα	0.571429	0.428571	εγγαδα	εγγαδα
136516	Ἐδδάνα		meineke_page_285.jpg	285	9680	ocr	OCR from image meineke_page_285.jpg (id=1457)	9004557b9ca685ebd6031a3599a22c0575c840a7b615dfd7b85d3ef769615586	15964	Ἔδδανα	11	Ε11	1.000000	61105	Ἄδανα	0.666667	0.333333	εδδανα	εδδανα
136539	Σεβαστή		meineke_page_289.jpg	289	19498	ocr	OCR from image meineke_page_583.jpg (id=1755)	26b0cc245ec096e259fef541a8ba2c1de983e28a56a0c04519b49e08899c8105	37770	Σεβαστή	91	Σ91	1.000000	10211	Μεγίστη	0.571429	0.428571	σεβαστη	σεβαστη
136547	Ἐλέα		meineke_page_289.jpg	289	9711	ocr	OCR from image meineke_page_289.jpg (id=1461)	3f71c1776c0cf336de1ed929a21f949cf047f128945f8ceeb711984501009d70	15966	Ἐλέα	41	Ε41	1.000000	18184	Ἕλλα	0.750000	0.250000	ελεα	ελεα
136548	Ἐλέγεια		meineke_page_289.jpg	289	9712	ocr	OCR from image meineke_page_289.jpg (id=1461)	3fe83945d92a420a83a1361ff5c45ab28b027fe5fc242cdfbaed49db83733432	15967	Ἐλέγεια	42	Ε42	1.000000	18275	Εὐέλγεια	0.750000	0.250000	ελεγεια	ελεγεια
136549	Ελένειος		meineke_page_290.jpg	290	9713	ocr	OCR from image meineke_page_290.jpg (id=1462)	1e696b9803bfd1cb7b807937d5e385fed950620ec1744b3201d1c6bdb6aa20b7	15968	Ἐλένειος	43	Ἐ43	1.000000	15967	Ἐλέγεια	0.625000	0.375000	ελενειοσ	ελενειοσ
136550	Ἑλένη		meineke_page_290.jpg	290	9714	ocr	OCR from image meineke_page_290.jpg (id=1462)	b39815cf3e95611378c2a0666e377a7395d7c66ccb0559f41d0143237fd123c9	15969	Ἑλένη	44	Ε44	1.000000	46441	Τελάνη	0.666667	0.333333	ελενη	ελενη
136552	Ἐλευθέραί		meineke_page_290.jpg	290	9716	ocr	OCR from image meineke_page_290.jpg (id=1462)	8db55ecd45df5edf9c449f648e027e1456517f884e1b2013836e669078bbd6ef	15971	Ἐλευθεραί	46	Ε46	1.000000	17030	Ἐλευθερίς	0.777778	0.222222	ελευθεραι	ελευθεραι
136553	Ἐλευθέριον		meineke_page_290.jpg	290	9717	ocr	OCR from image meineke_page_290.jpg (id=1462)	c73c30279153629b55a760e642d40f222048ac6f8001f4708c1dcac6b61f1c9c	15972	Ἐλευθέριον	47	Ε47	1.000000	17030	Ἐλευθερίς	0.800000	0.200000	ελευθεριον	ελευθεριον
136557	Ἐλίνοι	3	meineke_page_292.jpg	292	9721	ocr	OCR from image meineke_page_292.jpg (id=1464)	8dace8d87c4384f5add863c12ac081196e7ff1dab74b7ad325d917d0ae6c44ea	18181	Ἔλινοι	58	Ε58	1.000000	18182	Ἐλίξοια	0.714286	0.285714	ελινοι	ελινοι
136560	Ἔλλα		meineke_page_293.jpg	293	9724	ocr	OCR from image meineke_page_293.jpg (id=1465)	a5ffc871aea4a755c7d57be8e6a4c3f0dccfcbef2db790a9cfe889a5ab2cea0d	18184	Ἕλλα	61	Ε61	1.000000	17038	Ἑλλάς	0.800000	0.200000	ελλα	ελλα
136561	Ἑλλάς		meineke_page_293.jpg	293	9725	ocr	OCR from image meineke_page_293.jpg (id=1465)	546179b8578ac39bb0a0c78867025018f83def55160a3a7612f6ae3a6121a5e8	17038	Ἑλλάς	62	Ε62	1.000000	18184	Ἕλλα	0.800000	0.200000	ελλασ	ελλασ
136563	Ἑλληνόπολις		meineke_page_293.jpg	293	9727	ocr	OCR from image meineke_page_293.jpg (id=1465)	f25bb7b8f541d42e594e361bfe04cc8160b1e45a16abd91074d6fe839cc01273	17039	Ἑλληνόπολις	63	Ε64	1.000000	10287	Μιλητούπολις	0.666667	0.333333	ελληνοπολισ	ελληνοπολισ
136564	Ἑλλήσποντος		meineke_page_293.jpg	293	9728	ocr	OCR from image meineke_page_293.jpg (id=1465)	8d7e1c8d4f59bde4520c93ee461ae23b727dd214dd59e7b5a3cd1f7988e18801	17041	Ἑλλήσποντος	65	Ε65	1.000000	17039	Ἑλληνόπολις	0.545455	0.454545	ελλησποντοσ	ελλησποντοσ
136565	Ἑλλοπία		meineke_page_293.jpg	293	9729	ocr	OCR from image meineke_page_293.jpg (id=1465)	c4f6a4f777feab6d09f86e84db1a22e19f4caea0e780ecfd81d9f173eeee9e8f	17042	Ἐλλοπία	66	Ε66	1.000000	17043	Ἐλλόπιον	0.750000	0.250000	ελλοπια	ελλοπια
136567	Ἑλμαντική	2	meineke_page_294.jpg	294	9731	ocr	OCR from image meineke_page_294.jpg (id=1466)	a624e4668b0fc41eb93b02a6f3bc6f1bb696fb58aa1660c225982d2440310373	17044	Ἐλμαντική	68	Ε68	1.000000	17035	Ἐλεφαντίνη	0.700000	0.300000	ελμαντικη	ελμαντικη
136569	Ἑλουροι	4	meineke_page_294.jpg	294	9733	ocr	OCR from image meineke_page_294.jpg (id=1466)	0b5dd5479838dc3572f398eee2420eca0dd5199827684646b5530fe0a8197c69	17046	Ἕλουροι	70	Ε70	1.000000	8448	Λουσοί	0.714286	0.285714	ελουροι	ελουροι
136571	Ἑλπία	6	meineke_page_294.jpg	294	9735	ocr	OCR from image meineke_page_294.jpg (id=1466)	606fd6e3d6daeabf91173ed00ee7b8c86bec2ba327f38f8745720fbec14a6f98	17048	Ἐλπία	72	Ε72	1.000000	17042	Ἐλλοπία	0.714286	0.285714	ελπια	ελπια
136572	Ἑλυμαία	7	meineke_page_294.jpg	294	9736	ocr	OCR from image meineke_page_294.jpg (id=1466)	24f617bf5869e96fac8f8285605c9dd79bf47cd4c7e8b6b6ff480eecc8218d98	17049	Ἐλυμαία	73	Ε73	1.000000	8453	Λύκαια	0.714286	0.285714	ελυμαια	ελυμαια
136574	πόλις	9	meineke_page_294.jpg	294	9738	ocr	OCR from image meineke_page_294.jpg (id=1466)	3272540f1ee55c8586fd5dbe712219bbbf33db876ae55b2c7a3dd26381fa3d39	28381	Πόλις	199	Π199	1.000000	12854	Ὀπόεις	0.666667	0.333333	πολισ	πολισ
136575	Ἕλυρος		meineke_page_295.jpg	295	9739	ocr	OCR from image meineke_page_295.jpg (id=1467)	a80251787f4de85afe87a40e9cd3a4c4479fba0a3734b96a01d2a13b78aa984e	17051	Ἔλυρος	75	Ε75	1.000000	17052	Ἔλωρος	0.833333	0.166667	ελυροσ	ελυροσ
136577	Ἐμβατον		meineke_page_295.jpg	295	9741	ocr	OCR from image meineke_page_295.jpg (id=1467)	62a30b1e867120f2477da5074f6008840f6d49388c0904ecc3349eeabe5004be	17053	Ἔμβατον	77	Ε77	1.000000	82923	Ἄμβασον	0.714286	0.285714	εμβατον	εμβατον
136579	Ἔμποριον		meineke_page_295.jpg	295	9743	ocr	OCR from image meineke_page_295.jpg (id=1467)	3e1fb417e04a47093c2867129f3240780915b0d70027f254b63fdf6a5fea5518	17055	Ἐμπόριον	79	Ε79	1.000000	82937	Ἀμόριον	0.750000	0.250000	εμποριον	εμποριον
136580	Ἐνετοί		meineke_page_295.jpg	295	9744	ocr	OCR from image meineke_page_295.jpg (id=1467)	c546ba5737832f13b5052b7b7e0e9c5d90472b100407c7000312f6d50ad645f6	17056	Ἐνετοί	80	Ε80	1.000000	17066	Ἐπειοί	0.666667	0.333333	ενετοι	ενετοι
136584	Ἐντελλα		meineke_page_296.jpg	296	9748	ocr	OCR from image meineke_page_296.jpg (id=1468)	95e934543a72f0718da0a67e4149595a5b5e7e7638e0740b24f26ac1dd78ea80	17060	Ἔντελλα	84	Ε84	1.000000	102786	Ἄτελλα	0.714286	0.285714	εντελλα	εντελλα
136589	Ἐπαρίται		meineke_page_297.jpg	297	9753	ocr	OCR from image meineke_page_297.jpg (id=1469)	04eda9f735d914386330852561616fadd7814c338ef603fe158828929b08d6c0	17065	Ἐπαρῖται	89	Ε89	1.000000	18287	Εὐπυρίδαι	0.666667	0.333333	επαριται	επαριται
136590	Ἐπειοί		meineke_page_297.jpg	297	9754	ocr	OCR from image meineke_page_297.jpg (id=1469)	df7af66d47fdc5d7dc65e92cd4979de0f241e51c54721b16689a6ce69a09ac89	17066	Ἐπειοί	90	Ε90	1.000000	17056	Ἐνετοί	0.666667	0.333333	επειοι	επειοι
136592	Ἐπίδαμνος		meineke_page_298.jpg	298	9756	ocr	OCR from image meineke_page_298.jpg (id=1470)	97f7214302aedc4d84ac2f12d88efa356cc215f09790905d71a74164601e4d3f	17067	Ἐπίδαμνος	91	Ε91	1.000000	17068	Ἐπίδαυρος	0.777778	0.222222	επιδαμνοσ	επιδαμνοσ
136593	Ἐπίδαυρος		meineke_page_298.jpg	298	9757	ocr	OCR from image meineke_page_298.jpg (id=1470)	b02c73a0be6616a6795c1464a19ebf52969b1604c5f2275ffca76a02c9d638c4	17068	Ἐπίδαυρος	92	Ε92	1.000000	17067	Ἐπίδαμνος	0.777778	0.222222	επιδαυροσ	επιδαυροσ
136596	Ἐπωπή		meineke_page_300.jpg	300	9760	ocr	OCR from image meineke_page_300.jpg (id=1472)	4a2cf3506c91ca1a85ba278141d6092a42be2df2c50878f830fb8a056fe8920d	17077	Ἐπώπη	101	Ε101	1.000000	18294	Εὐρώπη	0.666667	0.333333	επωπη	επωπη
136598	Ἔρβιτα		meineke_page_300.jpg	300	9762	ocr	OCR from image meineke_page_300.jpg (id=1472)	4818b487ab2423888cc02bfa699a433a457bfb3566da55a19d16d6c88a3c31c9	17079	Ἕρβιτα	103	Ε103	1.000000	12855	Ὀρβῖται	0.714286	0.285714	ερβιτα	ερβιτα
136599	Ἐργετίον		meineke_page_300.jpg	300	9763	ocr	OCR from image meineke_page_300.jpg (id=1472)	ae11ccfddc45ebbc2c17ef0bc0725f20821379df9320076152942d342df96956	17080	Ἐργέτιον	104	Ε104	1.000000	10312	Μοργέντιον	0.700000	0.300000	εργετιον	εργετιον
136601	Ἐρεμβοι		meineke_page_300.jpg	300	9765	ocr	OCR from image meineke_page_300.jpg (id=1472)	4c8a13f7e3f83cc7a9b0daacd27ab2df9b15ab5cd809c07dc3236fd164e55bf2	17082	Ἐρεμβοί	106	Ε106	1.000000	12838	Ὄμβοι	0.571429	0.428571	ερεμβοι	ερεμβοι
136607	Ἐρθα		meineke_page_301.jpg	301	9771	ocr	OCR from image meineke_page_301.jpg (id=1473)	8cd4db4398dbfa4ed2a65cea5821b0c6ca46ccf8035f15e86d2d756665b47904	17087	Ἔρθα	111	Ε111	1.000000	17105	Ἐρυθρά	0.666667	0.333333	ερθα	ερθα
136612	Ἑρμοῦπολις	2	meineke_page_303.jpg	303	15864	ocr	OCR from image meineke_page_303.jpg (id=1475)	955f8f974cba89423318434925c3350b08990d91f67244f95cf8d0248e13af77	17098	Ἑρμούπολις	122	Ε122	1.000000	7248	Κύρου πόλις	0.700000	0.300000	ερμουπολισ	ερμουπολισ
136614	Ἑρμωνθίς	4	meineke_page_303.jpg	303	9778	ocr	OCR from image meineke_page_303.jpg (id=1475)	c97a61b32fa3a1150d255d5f04adb11885f64c0ca0fcfa8e3ea8ecca64a88ecb	17100	Ἕρμωνθις	124	Ε124	1.000000	17099	Ἑρμώνασσα	0.666667	0.333333	ερμωνθισ	ερμωνθισ
136617	Ἐρύκη		meineke_page_305.jpg	305	9781	ocr	OCR from image meineke_page_305.jpg (id=1477)	52e41e17faf8f2b8f51f81e303640f111f979fc022d0ad08f75167ed74558ef1	17108	Ἐρύκη	132	Ε132	1.000000	14882	Δρύμη	0.600000	0.400000	ερυκη	ερυκη
136623	Ἐσπερία		meineke_page_307.jpg	307	9787	ocr	OCR from image meineke_page_307.jpg (id=1479)	31e78c886d7f100e6946f0e7e1b1f2206f99193aee0e0262e799524d4bbd241c	18263	Ἑσπερία	140	Ε140	1.000000	18264	Ἑσπερίς	0.857143	0.142857	εσπερια	εσπερια
136624	Ἐσπερίς		meineke_page_307.jpg	307	9788	ocr	OCR from image meineke_page_307.jpg (id=1479)	d304d8b13b157c044a98b53c5710ff5f17773a8e2e92cb1cb97d85a760e88cd8	18264	Ἑσπερίς	141	Ε141	1.000000	18263	Ἑσπερία	0.857143	0.142857	εσπερισ	εσπερισ
136625	Ἑστιαῖα	1	meineke_page_308.jpg	308	9789	ocr	OCR from image meineke_page_308.jpg (id=1480)	a73315eba885544bd4349046f590f1a28f5ff06f3d36b2333f77295ecae1aa6a	18265	Ἑστίαια	142	Ε142	1.000000	23662	Ἰστίαια	0.857143	0.142857	εστιαια	εστιαια
136627	Ἑτεωνός	3	meineke_page_308.jpg	308	9791	ocr	OCR from image meineke_page_308.jpg (id=1480)	14c1a97e76c1d8cf8981c70718000b52fe26aafcc3c5dad199a05fe2d521a62e	18267	Ἐτεωνός	144	Ε144	1.000000	11049	Μύρωνος	0.571429	0.428571	ετεωνοσ	ετεωνοσ
136628	Εὔα	4	meineke_page_308.jpg	308	9792	ocr	OCR from image meineke_page_308.jpg (id=1480)	23a9ed9afaa647fa3a82679ca4b0497d7dc58e8e08d62aaa465ad63631801eb7	18268	Εὖα	145	Ε145	1.000000	18283	Εὐναί	0.600000	0.400000	ευα	ευα
136629	Εὐαίμων	5	meineke_page_308.jpg	308	9793	ocr	OCR from image meineke_page_308.jpg (id=1480)	f63f13677e464d34b33f6f686c3ae6e33be1d2d734aecc484a16bc04347119db	18269	Εὐαίμων	146	Ε146	1.000000	8028	Λακεδαίμων	0.600000	0.400000	ευαιμων	ευαιμων
136633	Εὔβοια		meineke_page_309.jpg	309	9797	ocr	OCR from image meineke_page_309.jpg (id=1481)	601e0922825150d183357726056423c0161e5a966acfe762751a0768178d6d60	18272	Εὔβοια	149	Ε149	1.000000	18286	Εὐπορία	0.714286	0.285714	ευβοια	ευβοια
136636	Εὐέλγεια		meineke_page_309.jpg	309	9800	ocr	OCR from image meineke_page_309.jpg (id=1481)	dff0387a6ab65314cbc30c1e0f530d7a98ed51795861f2693b3b4531c224d186	18275	Εὐέλγεια	152	Ε152	1.000000	15967	Ἐλέγεια	0.750000	0.250000	ευελγεια	ευελγεια
136637	Εὐεργέται		meineke_page_309.jpg	309	9801	ocr	OCR from image meineke_page_309.jpg (id=1481)	32596124ae5e293e8f80294932a7c887a6dd4d35922eedf9ec3a5ef28d1b38a3	18276	Εὐεργέται	153	Ε153	1.000000	11036	Μυργέται	0.777778	0.222222	ευεργεται	ευεργεται
136639	Εὐθηναί		meineke_page_309.jpg	309	9803	ocr	OCR from image meineke_page_309.jpg (id=1481)	aa27a3f0c53341923487783fab2c238a9d88ba43165cee541c7cafd0b8a59324	18278	Εὐθηναί	155	Ε155	1.000000	10333	Μυκῆναι	0.714286	0.285714	ευθηναι	ευθηναι
136640	Εὐίππη		meineke_page_310.jpg	310	9804	ocr	OCR from image meineke_page_310.jpg (id=1482)	1c21be1f3607ee4ab2c93aa1f8c31e556c5823a617e0b66855a2e32e55f9fbfe	18279	Εὐίππη	156	Ε156	1.000000	17057	Ἐνίσπη	0.666667	0.333333	ευιππη	ευιππη
136641	Εὐμένεια		meineke_page_311.jpg	311	9805	ocr	OCR from image meineke_page_311.jpg (id=1483)	ebc2ad839c53aad350366342b21dbc4b1228786abbd9de853dfa2f66d96149b8	18282	Εὐμένεια	159	Ε159	1.000000	48648	Τεμένεια	0.750000	0.250000	ευμενεια	ευμενεια
136642	Εὐρυμεναί		meineke_page_312.jpg	312	9806	ocr	OCR from image meineke_page_312.jpg (id=1484)	cdd48474fa041dd823cd6feb007d306a36d160c7387fa691acffc27aab6d4b63	18291	Εὐρυμεναί	168	Ε168	1.000000	17110	Ἐρυμναί	0.777778	0.222222	ευρυμεναι	ευρυμεναι
136643	Εὐρυτάνες		meineke_page_312.jpg	312	9807	ocr	OCR from image meineke_page_312.jpg (id=1484)	a8947ec1588bbdb4d060cc25cde5b3eabb73e5c88b06a02cbee567dccc34369e	18292	Εὐρυτᾶνες	169	Ε169	1.000000	7252	Κύρτωνες	0.666667	0.333333	ευρυτανεσ	ευρυτανεσ
136645	Εὐρώπη		meineke_page_312.jpg	312	9809	ocr	OCR from image meineke_page_312.jpg (id=1484)	73edeb9897f2560e69979accec7a38e0cf44a1bfd0bdcd02f06c54890e7ccd0e	18294	Εὐρώπη	171	Ε171	1.000000	18295	Εὐρωπός	0.714286	0.285714	ευρωπη	ευρωπη
136646	Εὐρωπός		meineke_page_312.jpg	312	9810	ocr	OCR from image meineke_page_312.jpg (id=1484)	487f7397a6e26e19d3bd9763ab25ea4b061eed192cda90781ab935653c32388f	18295	Εὐρωπός	172	Ε172	1.000000	18293	Εὔρωμος	0.857143	0.142857	ευρωποσ	ευρωποσ
136649	Εὐφραντα		meineke_page_313.jpg	313	9813	ocr	OCR from image meineke_page_313.jpg (id=1485)	2129fb25e26f337a612f0ef3dc3cc6db9e8b36c0f67f1bc8b1999b2a6f8a633c	18298	Εὔφραντα	175	Ε175	1.000000	48667	Τευθρανία	0.666667	0.333333	ευφραντα	ευφραντα
136650	Εὐφρατις		meineke_page_313.jpg	313	9814	ocr	OCR from image meineke_page_313.jpg (id=1485)	322e07b44dba7d55e9846802076a8a60624648fa7db6d344f92bdbb3de4fab28	18299	Εὐφρατίς	176	Ε176	1.000000	11082	Ναύκρατις	0.666667	0.333333	ευφρατισ	ευφρατισ
136677	Ζηβυττις		meineke_page_321.jpg	321	9841	ocr	OCR from image meineke_page_321.jpg (id=1493)	82ad4ea2bc112e2dd34fbb943c9739b5086cdb0ba9fe8be0a24a96198848ddff	19493	Ζήβυττις	18	Ζ18	1.000000	2335	Κάλυτις	0.500000	0.500000	ζηβυττισ	ζηβυττισ
136678	Ζήλα		meineke_page_321.jpg	321	15871	ocr	OCR from image meineke_page_321.jpg (id=1493)	cdf40f92c18abd4c3a4d74c54657c607b6e2e7ac7d775f30602385d7329edece	19494	Ζῆλα	19	Ζ19	1.000000	13840	Δηλία	0.600000	0.400000	ζηλα	ζηλα
136680	Ζηνοδότιον		meineke_page_321.jpg	321	9844	ocr	OCR from image meineke_page_321.jpg (id=1493)	9efcc75f0d794fa023a6687a31c9e9408c34f26bb914ade3601b17effb7291f1	19496	Ζηνοδότιον	21	Ζ21	1.000000	8894	Λινδόνιον	0.600000	0.400000	ζηνοδοτιον	ζηνοδοτιον
136684	Ζιποίτιον	19	meineke_page_322.jpg	322	9848	ocr	OCR from image meineke_page_322.jpg (id=1494)	ca17908c32a3a7edcca550b43deb7b568152cae8d11f62a3f493204cf572f2cf	19499	Ζιποίτιον	24	Ζ24	1.000000	19501	Ζοίτειον	0.666667	0.333333	ζιποιτιον	ζιποιτιον
136685	Ζόαρα	20	meineke_page_322.jpg	322	9849	ocr	OCR from image meineke_page_322.jpg (id=1494)	af7f00c184fcb1b4831e178e3b4b45d478a5f964c3b9cc4a1706d5f9b2c660de	19500	Ζόαρα	25	Ζ25	1.000000	14867	Δοῦρα	0.600000	0.400000	ζοαρα	ζοαρα
136686	Ζοιτεῖον	21	meineke_page_322.jpg	322	9850	ocr	OCR from image meineke_page_322.jpg (id=1494)	5d37e4fbbd001aa903d165f404fb8a5bfe240464a99976eb5fe3cd7b06752f7d	19501	Ζοίτειον	26	Ζ26	1.000000	31974	Ῥοίτειον	0.875000	0.125000	ζοιτειον	ζοιτειον
136687	Ζομβίς	22	meineke_page_322.jpg	322	9851	ocr	OCR from image meineke_page_322.jpg (id=1494)	f384ccea9e6b85c403ab8127b90185909634e23f4c3d3a6c9d3d60cfc0a7649a	19502	Ζομβίς	27	Ζ27	1.000000	19503	Ζοῦχις	0.666667	0.333333	ζομβισ	ζομβισ
136691	Ζυγοί	1	meineke_page_323.jpg	323	9855	ocr	OCR from image meineke_page_323.jpg (id=1495)	7e7b3663e56ec40c5080a681dd60ee5d447a38c7a365e00cadf4eb6367a2b6dc	19506	Ζυγοί	31	Ζ31	1.000000	30144	Πύργοι	0.666667	0.333333	ζυγοι	ζυγοι
136692	Ζωβῖδαι	2	meineke_page_323.jpg	323	9856	ocr	OCR from image meineke_page_323.jpg (id=1495)	aca111e8d222f749ca440b7e7e470d44fa5f6c56a12cb36fc3941fc38a54ca61	19507	Ζωβίδαι	32	Ζ32	1.000000	23681	Ἰωνίδαι	0.714286	0.285714	ζωβιδαι	ζωβιδαι
136693	Ζώνη	3	meineke_page_323.jpg	323	9857	ocr	OCR from image meineke_page_323.jpg (id=1495)	656a2968d89ad133fb5517a22d12556beff2eaa1b0ff84f4d7b63c0191d67e39	19508	Ζώνη	33	Ζ33	1.000000	23679	Ἰώνη	0.750000	0.250000	ζωνη	ζωνη
136694	Ζωστήρ	4	meineke_page_323.jpg	323	9858	ocr	OCR from image meineke_page_323.jpg (id=1495)	3ae614fe7146573e07c0184db0fa07bd2b2d2c4b379354349477917987a16595	19509	Ζωστήρ	34	Ζ34	1.000000	19508	Ζώνη	0.500000	0.500000	ζωστηρ	ζωστηρ
136695	Ἤδοι	5	meineke_page_323.jpg	323	9859	ocr	OCR from image meineke_page_323.jpg (id=1495)	ee3655cb244d59b38068d6a5a324ba33cf82ebd11f3c93a919d2cb63016965a6	19510	Ἠδοί	1	Η1	1.000000	19512	Ἠδωνοί	0.666667	0.333333	ηδοι	ηδοι
136696	Ἤδυμη	6	meineke_page_323.jpg	323	9860	ocr	OCR from image meineke_page_323.jpg (id=1495)	4ef895ea69eebf826f38a02190b414ceb22a896df1b059c89d5ce03c190d527d	19511	Ἠδύμη	2	Η2	1.000000	3842	Δύμη	0.800000	0.200000	ηδυμη	ηδυμη
136697	Ἤδωνοι	7	meineke_page_323.jpg	323	9861	ocr	OCR from image meineke_page_323.jpg (id=1495)	ee7f8eb1fb9500de24ec29300e5b84adde1eb8063ca30f768b9ade38f547b6e2	19512	Ἠδωνοί	3	Η3	1.000000	19510	Ἠδοί	0.666667	0.333333	ηδωνοι	ηδωνοι
136699	Ἡίων	9	meineke_page_323.jpg	323	9863	ocr	OCR from image meineke_page_323.jpg (id=1495)	1f47ed4d3c36deef46b036ff04d70c81be4101dfc97bf09b8a4cb46281a8c80a	19514	Ἠιών	5	Η5	1.000000	11103	Νήιον	0.600000	0.400000	ηιων	ηιων
136702	Ἡλακαταῖον		meineke_page_324.jpg	324	9866	ocr	OCR from image meineke_page_324.jpg (id=1496)	cacb06277ab49f81eaa6f51aeeb66fc71df8672799465e0c24f3f261a24bc936	19515	Ἠλακαταῖον	6	Η6	1.000000	11063	Ναβαταῖοι	0.600000	0.400000	ηλακαταιον	ηλακαταιον
